mid,raw_text,isLongText,like_count,comments_count,reposts_count,created_at,source,user_id
4412860396746522,"华为海思麒麟990海报现身德国柏林IFA展区<span class=""url-icon""><img alt=[憧憬] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xingxingyan-06a3ca0ae4.png"" style=""width:1em; height:1em;"" /></span><br />    海报内容显示麒麟990是全球首款基于7nm FinFET Plus EUV制程的旗舰级5G处理器，那么接下来的华为Mate30是否会全系标配5G处理器呢？据说麒麟990系列不止一款<span class=""url-icon""><img alt=[挖鼻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" style=""width:1em; height:1em;"" /></span>这下领先高通至少半年。 ",0,34,10,3,09-04,,5743386999
4412843766575614,"华为Mate30 Pro渲染图来了，首发麒麟990处理器，延续了3D结构光，拍照应该会屠榜，比较好奇售价会不会创新高<span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span>买吗？ ",0,73,67,4,09-04,iPhone XS Max,3962657498
4412723075191702,【9月重磅手机指南】<br />1、vivo NEX3 5G<br />2、小米MIX4 5G（疑似）<br />3、三星Note10系列<br />4、苹果iPhone11系列<br />5、华为Mate30系列<br />6、OPPO Reno2<br />7、荣耀20S<br />其中有你期待的吗？ ,0,206,93,3,09-04,,2863918220
4412800941770198,"华为Mate30 Pro最新渲染图，额头和下巴的设计有点独特哈，看到一点点lumia的影子。<br />背部摄像头那一圈是一开始我以为是整个倾斜的金属环，看图一似乎就是玻璃丝印装饰圈，圆形摄像头还是整个凸起的。<br />曲面屏弧度大了，跨度小了这点好评。<br />至于刘海，iPhone11露出来微笑，还好有个伴<span class=""url-icon""><img alt=[笑cry] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;"" /></span> ",0,32,24,2,09-04,,1210347234
4412799918665935,华Mate30 Pro 360°展示，后置井盖摄像头好看么？ ,0,13,12,6,09-04,微博新来的,2184750391
4412793794852486,"华为Mate30 Pro渲染图实锤了！这个颜值实在是高<span class=""url-icon""><img alt=[憧憬] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xingxingyan-06a3ca0ae4.png"" style=""width:1em; height:1em;"" /></span>背部边沿过度自然，底部边框采用华为P30 Pro同样的工艺，这个外观大气<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span> ",0,19,17,0,09-04,,5743386999
4412787297969370,"华为Mate30 Pro 美不美<span class=""url-icon""><img alt=[并不简单] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-e0c6936005.png"" style=""width:1em; height:1em;"" /></span> ",0,152,195,15,09-04,,2292724833
4412793158077775,华为Mate30 Pro渲染图，这外观看着想买吗？ ,0,106,33,4,09-04,,3030737153
4412818771987594,菊厂Mate30 Pro的膜，曲面幅度巨大，小刘海依旧，貌似现在各家的旗舰都爱用曲面屏，你们对曲面屏感冒吗？ ,0,22,14,2,09-04,,2743487997
4412470473359324,"说实话，这三款机型中比较期待的还是华为Mate30 Pro<span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span> ",0,85,60,2,09-03,,2550198830
4412522482052132,"9月手机厂商间的诸神之战<br />9.4日，荣耀20S+荣耀play3<br />9.5日，realme Q系列+华为畅享10 Plus+红魔3S<br />9.10日，苹果iphone11系列+OPPO Reno 5G<br />9.12日，三星Note10系列正式开卖<br />9.16日，VIVO NEX 3<br />9.19日，华为Mate30系列-德国<br />9.24日，小米MIX4<br />9.26日，一加7T系列<br />你们最期待哪一款？<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,109,149,33,09-03,微博 weibo.com,6219358645
4412468832709440,9月大家最期待的手机大致有：<br />iPhone11系列，全球公认的机皇<br />华为mate30国产机皇<br />vivo nex3 看它如何颠覆手机屏占比，<br />小米9S 5G：看它如何打5G价格<br /><br />你最期待哪个呢？ ,0,111,90,10,09-03,,1866792355
4412494427127692,今天下午 DxOMark 官方推特发文表示他们正在测试一款新手机，并在推文中暗示被测试手机是四摄或五摄机型。该机或为9月19日将在德国慕尼黑发布会的华为 Mate30 系列。 ,0,32,27,0,09-03,,5143897135
4412581085011383,"9月19号的华为Mate30发布会，相信也会推出华为Mate30 RS保时捷版本。<br /><br />小米MIX4如果也推出联名版，和谁联名<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span> ",0,26,79,2,09-03,,1563458343
4412623749398272,"9月手机厂商间的诸神之战
9.4日，荣耀20S+荣耀play3
9.5日，realme Q系列+华为畅享10 Plus+红魔3S
9.10日，苹果iphone11系列+OPPO Reno 5G
9.12日，三星Note10系列正式开卖
9.16日，VIVO NEX 3
9.19日，华为Mate30系列-德国
9.24日，小米MIX4
9.26日，一加7T系列
今年iphone摄像头的排列我莫名喜欢但是这个英特尔基带注定我是不会买的[二哈]",1,14,16,3,09-04,iPhone XS Max,6270961330
4411740655604886,"9月19日，我将在德国•慕尼黑为大家带来Mate系列最新力作——<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>！十分期待到时与大家共同见证，它给我们带来的无限可能！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23Rethinkpossibilities%23&extparam=%23Rethinkpossibilities%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#Rethinkpossibilities#</span></a> <a data-url=""http://t.cn/AiRMPvGT"" href=""http://miaopai.com/show/w0hdSiJcnLSiMuuN5QHmmnl9scywEfEuwP4MVQ__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2Fw0hdSiJcnLSiMuuN5QHmmnl9scywEfEuwP4MVQ__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304424412175545226970&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">余承东的秒拍视频</span></a> ",0,5249,1984,1024,09-01,HUAWEI Mate 20 X 5G,1100856704
4412702426290695,"还有一天多，华为海思就要正式推出最新旗舰芯片麒麟990。这次有望提升7nmPlusEUV工艺，使用全新的CortexA77架构，该芯片预计将在华为Mate30系列首发。另外月底会再次正式发布Mate X.

目前来看，CPU部分应该拉到顶级了。干苹果A13估计还是差点意思，但是碾压高通855和三星猎户座问题不大。大幅度强化GPU部分和游戏部分。麒麟990的CPU部分相比麒麟980在功耗不变的情况下，将会带来20%的性能升级，GPU则是新的架构大升级，在功耗降低的同时还会得到50%的性能提升。",1,3,2,0,09-04,荣耀Magic2 魔法手机,1737992077
4412517264300064,"华为Mate30,9月19日在德国慕尼黑发布，奥利奥造型<span class=""url-icon""><img alt=[吃瓜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;"" /></span> ",0,16,9,0,09-03,Android,7184637965
4412697422596931,【全新华为手表或即将发布 将采用鸿蒙系统】近日有媒提前放出了全新华为智能手表GT2的官方宣传图。消息称，预计华为手表GT2将会运行鸿蒙OS，据悉该款产品目前已通过检验机构认证。预计这款手表将于9月19日与Mate30系列一起发布。A股公司中，奋达科技已推出智能手表产品，华为是公司主要客户。卓翼科技主营消费电子、智能终端类产品，华为是公司重要战略合作伙伴。（中证资讯）,1,5,0,0,09-04,,2454655415
4412500990607740,"今天下午 DxOMark 官方推特发文表示他们正在测试一款新手机，并在推文中暗示被测试手机是四摄或五摄机型。就直接说是，华为 Mate30系列的新机不就行了嘛，都准备好沸腾吧<span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span>… ",0,20,10,1,09-03,三星Galaxy S10,5713365044
4412518250510319,"最近像素为何如此垃圾，不知道不知道，华为他来了，他带着mate30走来了 <a data-url=""http://t.cn/AiRaB2kg"" href=""https://m.weibo.cn/p/index?containerid=2304444412518219894164&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">喲-----的微博视频</span></a> ",0,10,4,0,09-03,iPhone客户端,6112889938
4412515276538218,"DXO发推说正在测评一款新机，还问了一句“猜猜现在测的这部手机有4个还是5个镜头？”，这个时间点可能是华为送测Mate30 Pro，那么这次会领先第一名多少分呢<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span> ",0,21,26,0,09-03,微博 weibo.com,6606951902
4412492446541535,留给三星Galaxy Note 10+ 5G的DxOMark第一时间不多了，你们觉得华为Mate30 Pro会不会重回No.1宝座？ ,0,29,30,1,09-03,微博 weibo.com,1807812760
4412461723578682,"卢老师开始教育消费者了！！！开始给米粉头上扎草标了！！！上一个哽咽着讽刺非锤粉都是沙币的罗老师，啥下场还记得么？祝我米越来越好<span class=""url-icon""><img alt=[哆啦A梦吃惊] src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_chijing-1b0e255e0f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哆啦A梦吃惊] src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_chijing-1b0e255e0f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哆啦A梦吃惊] src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_chijing-1b0e255e0f.png"" style=""width:1em; height:1em;"" /></span>note8全系列全球4000万，拳打mate30脚踢iPhone11 <a data-url=""http://t.cn/RDUnNFD"" href=""https://m.weibo.cn/p/index?containerid=23065700428008661010000000000&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">西安</span></a> ",0,20,71,13,09-03,小米9,1752953174
4412431596364401,"华为Mate30系列将于9月19日发布<br />此外，Mate 30 不出意外的话将首发采用 7nm 工艺制程的麒麟 990 处理器（央视已报道。。。。。）并且支持 NSA 和 SA 两种 5G 组网方式。<br />就是。。这个宣传图，不觉得似曾相识么<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,50,87,11,09-03,微博 weibo.com,1880927244
4412139958137952,"下半年的旗舰机比较期待这几款了：新iPhone、vivoNEX 3、华为Mate30、小米MIX 4、OPPO Reno pro、想买手机的完全可以等等<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span> ",0,71,29,1,09-02,,5213419891
4412361424923530,"用新的视角重构设计，探索未来更多的可能。9月19日，德国慕尼黑，让我们一起见证华为Mate30耀世而临 <a data-url=""http://t.cn/AiRxsc2g"" href=""https://m.weibo.cn/p/index?containerid=2304444412190674070286&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为中国的微博视频</span></a> ",0,350,101,46,09-03,微博 weibo.com,2557129567
4412019145405376,"看来一加7T系列也是奥利奥设计，不过一加应该是后置三摄，而华为Mate30 Pro 是后置四摄<span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span> ",0,31,32,3,09-02,,2550198830
4412198711826492,"想要一款新机：
1.重量在180g以下
2.分辨率至少2K
3.屏幕无刘海
4.90Hz屏幕刷新率
5.可以体验5G

是不是有点太贪心了…看了看最近上新的几款机器似乎都…

8 月 22 日的 IQOO Pro 5G版本
8 月 28 日的魅族 16s Pro
9 月 10 日的 OPPO Reno2 5G
9 月 11 日的 iPhone 11 系列
9 月 19 日的华为 Mate30 系列
9月 26 日的一加 7T Pro
9月底的 vivo NEX 3

[草泥马][草泥马][草泥马][草泥马][草泥马]",1,10,33,3,09-02,iPhone XS Max(银色),2789080255
4412080566061724,"mate30:4200毫安电池，标配985，高配990，1080P OLED 三星屏幕，40瓦快充，imx600，TOF 3D超感应兔牙屏，三摄<br /><br />mate30Pro:4500毫安电池，标配985，高配990，1200p OLED 三星屏幕，40瓦快充，27瓦无线快充，结构光刘海屏，imx600+定制超广角镜头+三倍光变长焦+tof四摄。<br /><br />你们觉得我能蒙对几个？<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,25,70,1,09-02,,7021428602
4412121473546856,"<span class=""url-icon""><img alt=[话筒] src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_huatong-a3c5f9bcc2.png"" style=""width:1em; height:1em;"" /></span>9月19日，德国•慕尼黑，<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8D%8E%E4%B8%BAMate30%23&extparam=%23%E5%8D%8E%E4%B8%BAMate30%23&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#华为Mate30#</span></a>！<br />一起见证→_→<br /> <a data-url=""http://t.cn/AiRyg38S"" href=""https://m.weibo.cn/p/index?containerid=2304444411743657768308&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为终端公司的微博视频</span></a> ",0,3,15,10,09-02,,2338641394
4412070692713608,"#iphone11#
9月要发布的都是重量级的旗舰机：

荣耀20s    9.4（荣耀20的青春版）
努比亚红魔3S（就是用来PK黑鲨的）
OPPO RENO2   9.10（小升级版本）
华为Mate30     9.19（喵哥不说你们说，嘿嘿）
iPhone11系列   9.13（造型感人）
一加7T        9.26（一加7升级版）
小米MIX4     9月某日（值得期待）
你们最期待哪个？ ​​​#华为手机##活着的精华#",1,11,2,0,09-02,iPhone客户端,2705514927
4411085517808180,【海外市场堪忧！谷歌：#华为Mate30将无法使用谷歌应用#】29日据外媒报道，谷歌表示，华为计划9月在欧洲推出的Mate 30系列将不能搭载谷歌的应用和服务。这意味着华为Mate30系列和即将到来的设备，比如华为Mate X，都将受到严重影响。2019年Q2欧洲市场智能手机出货情况研报显示华为在欧洲市场出货量同比下滑16％，仅为850万部。@时间财经http://t.cn/Ai8DnISR,1,67,144,46,08-30,微博 weibo.com,6250824982
4411358454073787,"华为Mate30 Pro 这配置怎么样？不过相信大家最关心的还是拍照方面有什么惊喜？<br /><br />顺便说一句，有些厂商的发布会只会讲硬件参数，而有些厂商的发布会则会讲技术，这就是区别<span class=""url-icon""><img alt=[并不简单] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-e0c6936005.png"" style=""width:1em; height:1em;"" /></span> ",0,55,95,3,08-31,,2550198830
4411461608576568,华为Mate30 Pro又曝渲染图<br />YouTube UP主晒出了华为Mate30 Pro渲染图，“AR”化的Mate 30 Pro给人的感觉更真实立体。据此前爆料，华为Mate30 Pro将采用刘海屏+瀑布屏设计，屏下指纹、Face ID模块，搭载麒麟990处理器。 ,0,47,31,11,08-31,iPhone客户端,1997509257
4411340611153857,"【新智元导读】由于受美国禁令限制，华为下一代旗舰Mate30将无法搭载谷歌官方应用和服务。这些应用和服务在国外市场中占据重要地位，可能会让华为在海外市场面临压力，尤其是在欧洲市场。华为表示，不会放缓脚步，不能用谷歌的，就自己开发的系统。<a data-url=""http://t.cn/AiRhNibZ"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked482d63ca?url=https%3A%2F%2Fmp.weixin.qq.com%2Fs%2F98ulL5nTbJKGi0c3oEYRNg&share_menu=1&sinainternalbrowser=topnav&mid=4411340611153857&luicode=10000011&lfid=100103type%3D1%26q%3DMate30&u=https%3A%2F%2Fmp.weixin.qq.com%2Fs%2F98ulL5nTbJKGi0c3oEYRNg"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">谷歌确认：华为Mate 30将不能搭载谷歌官方应用和服务</span></a> ",0,10,15,1,08-31,HUAWEI Mate 10 Pro,5703921756
4411381296369575,"【华为新旗舰Mate 30系列重磅信息3：齐推5G和4G版[偷笑]】前面预测了Mate 30系列新机将于9月19日在德国慕尼黑发布，预计华为Mate30 Pro配奢华徕卡四摄“电影镜头”。另据消息，华为Mate 30系列国际版既有推出5G版重磅超旗舰机型，还会有4G版旗舰，以满足不同国家的不同消费者需求。
   网友们选5G还是4G版Mate 30系列机型[羞嗒嗒][思考]？",1,86,115,24,08-31,HUAWEI P20,1843170992
4411379341371189,华为Mate30 Pro这个颜值 打动你们吗？ ,0,146,38,4,08-31,,5213419891
4411308814784381,"【疑似华为Mate30系列入网，或将采用40W快充】早前曾有消息称华为Mate 30系列设备或将采用高达55W的快充，不过据近日现身3C网站的疑似华为Mate 30认证信息显示，此次Mate 30系列设备将采用40W快充……详情点击：<a data-url=""http://t.cn/AiRP1QwU"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked51911c34?url=https%3A%2F%2Fwww.ithome.com%2F0%2F442%2F427.htm&sinainternalbrowser=topnav&share_menu=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30&u=https%3A%2F%2Fwww.ithome.com%2F0%2F442%2F427.htm"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">疑似华为Mate30系列入网，或将采用40W快充</span></a> ",0,20,16,2,08-31,IT之家,1826017320
4411330880811210,"【疑似华为Mate 30系列将采用40W快充[思考]】近日，3C网站出现疑似华为Mate 30认证信息：Mate 30系列将采用40W快充；同时，该系列工厂除华为和比亚迪外，新增了一家鸿富精密工业有限公司。此外，目前入网的版本均为4G。有网友猜测，Mate X 5G才可能采用55W快充。
此前有知名博主爆料，华为Mate30系列电池很可能采用4200mAh、4500mAh乃至更大容量，其电芯也将采用非常规的4.43V电压。",1,23,10,8,08-31,HUAWEI Mate 20,6890756658
4410949618851878,"谷歌称不准华为Mate30系列搭载谷歌app和谷歌服务<span class=""url-icon""><img alt=[摊手] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[摊手] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[摊手] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;"" /></span> ",0,13,18,2,08-30,微博 weibo.com,2655326001
4409857064883501,今天，华为Mate30再次曝光，这次是一整张海报！现在，已经确认，Mate30将首发麒麟990芯片，这可能是全世界第一款整合了5G基带的芯片。包括，比P30更强大的莱卡四摄。唯一不确定，就是四颗摄像头的排列，从前段时间的正方形，到了现在的圆形。值得注意的是，双超级快充，也就是有线、无线都将达到很恐怖的功率。现在，华为已经准备好了，向多个芯片代工厂出手了巨大的订单量，主动抢苹果产能。还把Mate30，提前到与苹果新款iPhone同一月发布，这也是华为第一次主动靠近，与苹果正面交锋。这一战，是华为在无比困难之下，迎着炮火前进的关键一战，我们拭目以待！,1,112,139,10,08-27,iPhone 6s,5563087612
4410553797479386,XDA 引用路透社消息，Google 发言人表示由于美国的禁令，华为 Mate30 不能与 Android 或 Google 的应用程序和服务一起出售。原定于 9 月 18 日的 Mate 30 系列发布会可能会推迟，同时不排除华为选择使用鸿蒙 OS。 ,0,60,180,71,08-29,,5627747809
4409492520852868,【华为Mate30将提前至9月发布：加码高端市场，争抢苹果用户】36氪消息，华为已经做好了发布年度旗舰Mate 30的准备，其会首发9月6日亮相的麒麟新一代处理器（麒麟990），而新机的发布时间预计是9月19日前后。此前，梨视频实地探访“中国电子方向标”的华强北，商户称华为比苹果好卖，半条街在卖华为，而华为5G手机要加价700才能买到现货。http://t.cn/AiQF7uMF,1,139,115,16,08-26,微博 weibo.com,1641561812
4410602203790203,【谷歌已不允许华为mate30使用谷歌应用和服务】谷歌已经向The Verge证实，Mate 30和Mate 30 Pro(传言将于9月18日推出)将不能搭载谷歌旗下的应用程序和服务。<br />此消息在未来会严重影响华为mate30在海外的销量。但国内影响较小，是因为大多数用户不会使用到谷歌应用和服务。 ,0,13,31,0,08-29,专业版微博,5562559445
4410311169481213,"一组华为Mate30 Pro的高清渲染图，想说什么？<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,168,225,32,08-28,360安全浏览器,1652903123
4410256803504319,近日有媒体曝光了一组华为Mate 30 Pro的渲染图，可以看出华为 Mate30 Pro正面采用6.7英寸“瀑布屏”。或许因为使用了全新的面部识别原件，因此其刘海较之P30 Pro更大一些。在机身背部，最开始曝光位于镜头右侧的LED闪光灯被放在了左上角。整个背部最为吸睛的是呈圆形排列的四摄模组，除了华为P30已有的超广角、广角和长焦镜头外，第四枚摄像头或将是ToF镜头。像素方面，预计华为  Mate30 Pro将配备双4000万主摄，120万超广角以及800万5倍光学变焦镜头。,1,16,12,2,08-28,微博 weibo.com,5828676220
4410193695265902,华为Mate30 Pro基本就长这样了，大佬们还算满意吗？ ,0,28,72,2,08-28,360安全浏览器,2453906472
4410175894679087,"有网友在贴吧再次曝光了华为Mate 30系列更完整的KV信息，首次确认华为Mate30和Mate 30 Pro分别搭载有超感光徕卡三摄和超感光电影徕卡四摄，且全系支持40w有线超级快充和27w无线快充。 <a data-url=""http://t.cn/RJ2BoPz"" href=""https://m.weibo.cn/p/index?containerid=23065700428008614010000000000&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">太原</span></a> ",0,40,34,0,08-28,iPhone客户端,2153657544
4409919572339284,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%89%8B%E6%9C%BA%23&isnewpage=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class=""surl-text"">#手机#</span></a> 9月有一大波新机要发布了，又要开始热闹起来了。<br />魅族16sp（8.28）<br />荣耀20s（李现，麒麟810，小屏）<br />红米note8系列<br />mate30系列（5G）<br />iPhone 11<br />OPPO Reno2<br />vivo NEX3<br />9月都这么多发布会，我的天呐！你们准备为哪些新机掏钱？ ",0,14,7,0,08-27,微博 weibo.com,5297621980
4408807759144240,华为Mate30的面板，之前已经说了是LCD屏幕，看图二的样式，难不成之前在开发者大会展示的LCD屏幕指纹已经在Mate30上实装了吗？ 图片来源<a href='/n/数码闲聊站'>@数码闲聊站</a> ,0,79,39,2,08-24,HUAWEI Mate 20 Pro,1417975257
4409521688553500,楠爷说了。9月23日，华为Mate30系列国内开卖，国庆节拿着手机出门旅游走起！<br />怎么样？我四月份就告诉你们十一之前可以用上Mate30，没说错吧？ ,0,120,88,2,08-26,,5447539352
4409614680259751,"看到华为Mate30真机了，简直碉堡了，吊打iPhone11，买，必须买<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span> ",0,635,279,25,08-26,,2827386331
4409556526630423,"9月。华为Mate30、iPhone 11、vivo nex3、oppo reno2。<br />好像还差一路神仙？<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span> ",0,53,30,1,08-26,,1699428241
4409477765977540,"【华为Mate30将提前至9月发布】#华为Mate30德国9月19首发# 

华为已经做好了发布年度旗舰Mate 30的准备，其会首发9月6日亮相的麒麟新一代处理器（麒麟990），而新机的发布时间预计是9月19日前后。Mate 30和Mate 30 Pro均配备刘海屏（提供人脸识别功能），后置圆形摄像头模组，其中Mate 30 Pro使用的是一块三星的1200P分辨率瀑布式曲面屏，Mate 30的直屏则来自京东方，而新机还后置四摄像头，在拍照上会有进一步的升级。（36氪）",1,47,57,2,08-26,UC浏览器电脑版,5242156161
4409502377917145,下个月要忙疯了，发布会好多啊，你们最期待哪款旗舰手机？<br /><br />iPhone 11 <br />OPPO Reno2 <br />vivo NEX 3 <br />华为Mate30 <br />小米MIX4 ,0,33,70,1,08-26,OnePlus 7 Pro,6331571251
4409529657421895,"华为Mate30将提前至9月发布 <a data-url=""http://t.cn/Ai8coJKR"" href=""https://m.weibo.cn/p/index?containerid=2311934409529568549386&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=100103type%3D1%26q%3DMate30"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">华为Mate30将提前至9月发布</span></a> ",0,29,1,4,08-26,优酷土豆,5370547595
4409159631770952,苹果，三星后的真正神机？华为Mate30系列下月发布！ ,0,202,64,9,08-25,,2194868354
4409177822257364,最近热门机型，爵士都拿到手了，给大家看一看<br />iphone11<br />华为Mate30<br />一加7T<br />小米MIX4<br />OPPo Reno2<br />VIVO NEX2 ,0,101,136,11,08-25,,6468573320
4409146050684644,用京东方屏幕叫做支持国产屏幕崛起，用三星屏幕后不知道老谭到时候会怎么吹？？？用户关怀吗？？？<br /><br />小声bb一句，真的好期待mate30系列。 ,0,75,45,3,08-25,佛系青年,2200164557
